""	""	""	""	""	""	""	""	""	"Light"	"M1"	"M2"	"M3"	"M4"	"M5"	"M6"	"M7"	"M8"	"M9"	"M10"	"M11"	"M12"	"M13"	"M14"	"M15"	"M16"	"M17"	"M18"	"M19"	"M20"	"M21"	"M22"	"M23"	"M24"	"M25"	"M26"	"M27"	"M28"	"M29"	"M30"	"M31"	"M32"
824	2016-06-23	1899-12-30 21:47:00	1	0	0	0	0	0	1	0	10	1	0	0	0	0	0	0	0	7	0	0	0	3	0	0	0	1	4	0	25	0	5	0	0	0	0	1	1	0	0
825	2016-06-23	1899-12-30 21:48:00	1	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	5	0	0	6	13	0	0	0	0	2	0	2	3	0	0	0	0	0	5	0	0	0
826	2016-06-23	1899-12-30 21:49:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	15	0	0	0	3	14	0	2	33	0	0	0	0	5	0	0	0	8
827	2016-06-23	1899-12-30 21:50:00	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	20	0	6	0	0	0	0	5	0	0	24	0	0	0	0	0	0	0	0	10
828	2016-06-23	1899-12-30 21:51:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6	0	0	0	3	1	0	10	0	0	0	2	0	11	0	0	0	13
829	2016-06-23	1899-12-30 21:52:00	1	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	2	0	13	0	0	0	7	0	0	3	0	0	0	0	0	10	0	1	0	10
830	2016-06-23	1899-12-30 21:53:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	9	0	3	0	0	0	0	0	0	7	0	0	0	0	0	3	0	5	0	1
831	2016-06-23	1899-12-30 21:54:00	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	1	0	0	13
832	2016-06-23	1899-12-30 21:55:00	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	5	0	0	4	0	2	6	0	0	0	0	0	5
833	2016-06-23	1899-12-30 21:56:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	15	0	0	29	0	0	0	1	0	1	0	11	1	1	0	0
834	2016-06-23	1899-12-30 21:57:00	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	27	0	0	0	11	0	4	20	0	8	0	12	1	0	0	0	2	2	0	0
835	2016-06-23	1899-12-30 21:58:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	11	0	18	0	0	0	0	0	2	14	0	0	0	0	1	0	0	8	1	0	0	0
836	2016-06-23	1899-12-30 21:59:00	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	4	0	19	0	0	0	0	0	4	0	0	29	0	0	5	3	0	0	0	0	0	0
837	2016-06-23	1899-12-30 22:00:00	1	0	0	0	0	0	1	1	1	8	1	1	1	1	1	1	1	3	1	1	1	16	1	1	1	9	4	1	1	9	2	3	1	1	1	6	1	1	3
838	2016-06-23	1899-12-30 22:01:00	1	0	0	0	0	0	0	0	0	15	25	0	9	0	0	0	0	0	0	0	0	7	0	0	0	4	10	0	0	22	3	0	8	0	36	16	0	6	4
839	2016-06-23	1899-12-30 22:02:00	1	0	0	0	0	0	0	0	13	16	10	0	20	0	1	0	0	0	0	0	12	2	10	0	0	1	28	0	0	6	9	3	3	0	0	16	0	11	0
840	2016-06-23	1899-12-30 22:03:00	1	0	0	0	0	0	0	0	30	9	17	8	19	0	1	0	0	0	0	0	6	14	13	0	0	8	22	0	15	11	0	1	0	0	0	9	5	0	0
841	2016-06-23	1899-12-30 22:04:00	1	0	0	0	0	0	0	0	2	7	14	43	17	2	0	0	0	0	0	0	16	14	7	0	0	12	9	0	19	1	0	6	1	0	0	31	25	0	1
842	2016-06-23	1899-12-30 22:05:00	1	0	0	0	0	0	0	0	4	0	8	26	17	0	0	0	0	0	0	0	0	9	18	0	0	32	3	0	2	9	0	9	0	0	0	18	17	0	6
843	2016-06-23	1899-12-30 22:06:00	1	0	0	0	0	0	0	7	22	0	3	9	8	0	0	0	0	1	0	0	13	17	6	0	0	8	22	0	0	21	0	2	8	0	0	5	26	0	0
844	2016-06-23	1899-12-30 22:07:00	1	0	0	0	0	0	0	10	0	10	22	5	28	12	0	0	0	2	0	21	5	21	0	0	0	0	20	0	2	16	0	18	24	0	0	10	21	0	0
845	2016-06-23	1899-12-30 22:08:00	1	0	0	0	0	0	0	5	1	13	8	10	3	0	1	0	0	11	8	11	0	19	6	0	0	0	22	0	0	22	0	4	16	4	0	38	41	0	4
846	2016-06-23	1899-12-30 22:09:00	1	0	0	0	0	0	0	1	2	10	6	43	15	0	1	0	0	0	5	0	0	0	20	0	2	0	26	0	0	37	0	17	4	0	0	30	2	0	0
847	2016-06-23	1899-12-30 22:10:00	1	0	0	0	0	0	0	10	1	0	31	17	0	0	2	0	0	4	6	17	0	0	21	0	0	0	8	0	0	12	0	6	0	0	0	44	0	0	0
848	2016-06-23	1899-12-30 22:11:00	1	0	0	0	0	0	0	0	0	0	53	48	5	0	0	0	0	1	0	33	0	16	4	0	0	0	21	21	0	19	0	15	0	0	0	8	0	0	0
849	2016-06-23	1899-12-30 22:12:00	1	0	0	0	0	0	0	0	0	0	6	29	20	0	0	0	0	0	25	28	0	9	0	0	0	0	19	32	0	5	0	30	0	4	2	4	5	0	0
850	2016-06-23	1899-12-30 22:13:00	1	0	0	0	0	0	0	6	0	0	3	50	21	0	1	0	0	1	0	48	0	0	19	0	0	4	9	0	9	0	0	14	0	17	0	14	16	0	14
851	2016-06-23	1899-12-30 22:14:00	1	0	0	0	0	0	0	15	2	0	8	22	24	0	1	0	0	4	23	8	0	4	10	0	0	0	11	0	3	0	0	1	28	20	0	6	21	0	2
852	2016-06-23	1899-12-30 22:15:00	1	0	0	0	0	0	0	15	20	0	10	25	22	0	8	0	0	19	24	14	0	7	0	0	0	16	0	8	5	0	0	7	34	14	0	0	19	0	0
853	2016-06-23	1899-12-30 22:16:00	1	0	0	0	0	0	0	18	0	0	19	31	16	0	25	0	0	15	6	32	0	0	0	0	0	16	5	38	5	0	0	49	33	13	0	3	26	0	0
854	2016-06-23	1899-12-30 22:17:00	1	0	0	0	0	0	0	16	0	0	2	29	15	0	1	0	0	20	26	8	0	5	0	0	0	0	3	26	2	0	0	45	12	10	0	1	22	0	0
855	2016-06-23	1899-12-30 22:18:00	1	0	0	0	0	0	0	23	7	7	0	30	19	0	0	0	0	30	0	3	0	15	0	0	0	0	20	0	25	0	0	38	0	0	0	1	12	0	0
856	2016-06-23	1899-12-30 22:19:00	1	0	0	0	0	0	0	4	0	2	0	44	3	0	26	0	0	32	9	21	0	7	0	0	0	0	37	2	52	0	0	27	0	0	0	4	54	0	15
857	2016-06-23	1899-12-30 22:20:00	1	0	0	0	0	0	0	3	1	6	1	45	1	0	1	0	0	35	3	6	0	4	0	0	0	0	3	0	26	0	0	0	0	0	0	25	28	0	8
858	2016-06-23	1899-12-30 22:21:00	1	0	0	0	0	0	0	6	0	0	5	7	3	0	11	0	0	40	7	0	0	19	0	0	0	0	10	0	24	0	0	44	0	0	0	0	18	0	0
859	2016-06-23	1899-12-30 22:22:00	1	0	0	0	0	0	0	46	0	0	2	48	0	2	8	0	0	33	39	13	0	27	0	0	0	0	16	0	21	0	0	22	0	0	0	0	12	4	0
860	2016-06-23	1899-12-30 22:23:00	1	0	0	0	0	0	0	9	0	0	1	5	0	0	3	0	0	12	23	4	0	22	0	0	0	0	36	0	3	0	0	2	0	1	0	0	40	12	0
861	2016-06-23	1899-12-30 22:24:00	1	0	0	0	0	0	0	3	0	0	2	0	0	0	14	0	0	16	32	0	0	15	0	0	0	0	24	27	10	0	0	29	0	38	0	0	45	15	0
862	2016-06-23	1899-12-30 22:25:00	1	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	7	11	0	0	10	0	0	0	0	10	42	47	0	0	13	0	4	0	0	16	11	0
863	2016-06-23	1899-12-30 22:26:00	1	0	0	0	0	0	0	3	0	0	0	27	0	0	18	0	0	0	27	0	0	16	0	0	0	8	13	25	21	0	0	13	0	0	0	0	0	2	0
864	2016-06-23	1899-12-30 22:27:00	1	0	0	0	0	0	0	0	0	0	0	3	0	0	22	0	0	0	19	6	0	15	0	0	2	0	18	11	0	0	0	38	0	0	0	0	0	1	0
865	2016-06-23	1899-12-30 22:28:00	1	0	0	0	0	0	0	0	0	5	0	0	0	0	27	0	0	11	28	31	0	18	0	0	20	0	14	0	0	0	0	28	15	0	0	0	0	5	0
866	2016-06-23	1899-12-30 22:29:00	1	0	0	0	0	0	0	0	0	18	3	15	0	0	16	0	0	40	0	10	0	21	0	0	0	0	13	0	0	0	12	18	37	0	0	0	0	5	0
867	2016-06-23	1899-12-30 22:30:00	1	0	0	0	0	0	0	0	0	12	0	8	9	0	4	0	0	10	1	0	0	15	0	0	0	0	17	0	0	0	18	0	6	0	0	0	0	3	0
868	2016-06-23	1899-12-30 22:31:00	1	0	0	0	0	0	0	1	0	27	3	0	12	0	14	0	0	35	15	0	0	27	0	0	0	0	23	0	0	0	0	46	0	0	0	0	1	11	0
869	2016-06-23	1899-12-30 22:32:00	1	0	0	0	0	0	0	6	0	26	7	24	12	0	5	0	0	34	42	20	0	17	0	1	0	0	24	0	0	0	0	27	0	1	0	0	0	6	0
870	2016-06-23	1899-12-30 22:33:00	1	0	0	0	0	0	0	1	0	2	9	81	7	11	8	0	0	15	9	41	0	3	0	19	0	0	19	40	0	0	0	27	0	0	0	0	0	3	0
871	2016-06-23	1899-12-30 22:34:00	1	0	0	0	0	0	0	2	0	0	2	66	31	8	25	0	0	10	13	3	0	20	0	10	0	0	5	31	0	0	10	19	0	5	4	0	0	1	0
872	2016-06-23	1899-12-30 22:35:00	1	0	0	0	0	0	0	0	0	8	18	38	4	19	16	0	0	18	30	6	0	14	0	28	0	0	7	0	0	0	8	6	0	38	62	4	0	0	0
873	2016-06-23	1899-12-30 22:36:00	1	0	0	0	0	0	0	0	0	2	1	35	2	18	5	0	0	14	19	18	0	12	0	11	0	0	15	32	0	0	16	0	1	14	39	12	0	0	0
874	2016-06-23	1899-12-30 22:37:00	1	0	0	0	0	0	0	1	0	0	3	48	0	0	8	0	0	17	1	2	0	17	0	13	0	0	31	44	0	0	25	20	0	7	54	5	0	2	0
875	2016-06-23	1899-12-30 22:38:00	1	0	0	0	0	0	0	0	0	0	1	27	21	0	14	0	0	48	31	2	0	13	1	1	0	0	19	5	5	0	46	38	0	0	20	4	0	0	0
876	2016-06-23	1899-12-30 22:39:00	1	0	0	0	0	0	0	0	0	0	3	33	13	0	13	0	0	16	22	18	0	10	0	0	0	0	23	12	25	0	13	10	0	6	16	6	0	0	8
877	2016-06-23	1899-12-30 22:40:00	1	0	0	0	0	0	0	10	0	0	0	48	31	0	24	0	0	7	39	0	0	6	0	0	0	0	3	45	10	0	36	34	0	0	14	1	48	1	0
878	2016-06-23	1899-12-30 22:41:00	1	0	0	0	0	0	0	14	0	0	0	36	29	0	7	0	0	6	42	15	0	5	0	0	0	0	7	27	11	0	9	12	0	0	14	2	55	1	0
879	2016-06-23	1899-12-30 22:42:00	1	0	0	0	0	0	0	17	0	4	0	24	38	0	18	0	0	23	28	25	0	11	0	32	0	0	8	17	4	0	0	0	0	0	14	4	46	1	0
880	2016-06-23	1899-12-30 22:43:00	1	0	0	0	0	0	0	12	0	0	0	13	19	14	12	0	0	35	14	22	0	0	0	1	0	0	4	44	14	0	8	0	0	16	14	0	51	1	0
881	2016-06-23	1899-12-30 22:44:00	1	0	0	0	0	0	0	13	0	33	0	41	10	9	15	0	0	42	5	33	0	0	0	37	0	0	3	0	0	0	0	43	0	5	10	0	42	9	0
882	2016-06-23	1899-12-30 22:45:00	1	0	0	0	0	0	0	13	0	0	0	34	26	0	7	0	0	9	0	23	0	1	0	2	0	0	9	25	0	0	27	7	2	2	6	0	64	0	0
883	2016-06-23	1899-12-30 22:46:00	1	0	0	0	0	0	0	3	0	0	0	36	8	0	0	0	0	29	3	30	0	0	0	22	0	0	14	32	0	0	14	26	19	0	3	1	11	2	0
884	2016-06-23	1899-12-30 22:47:00	1	0	0	0	0	0	0	3	0	0	0	57	20	1	0	0	0	23	1	22	0	1	0	18	0	0	19	5	0	0	10	32	15	0	0	2	18	0	0
885	2016-06-23	1899-12-30 22:48:00	1	0	0	0	0	0	0	2	0	3	0	9	14	10	0	0	0	6	0	33	0	1	0	0	0	0	9	53	0	0	11	30	16	9	2	3	44	0	0
886	2016-06-23	1899-12-30 22:49:00	1	0	0	0	0	0	0	2	0	5	0	8	8	0	0	0	0	17	36	14	0	4	0	0	0	0	24	29	0	0	17	44	57	14	1	0	33	0	0
887	2016-06-23	1899-12-30 22:50:00	1	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	22	13	0	0	6	0	10	0	0	9	32	0	0	16	50	79	0	7	0	77	0	0
888	2016-06-23	1899-12-30 22:51:00	1	0	0	0	0	0	0	2	0	0	0	40	0	4	0	0	0	2	3	0	0	13	0	0	0	0	9	0	0	0	15	0	41	1	28	0	47	0	0
889	2016-06-23	1899-12-30 22:52:00	1	0	0	0	0	0	0	3	0	0	0	9	0	1	0	0	0	4	8	11	0	1	0	1	0	0	23	10	0	0	20	0	32	14	38	0	14	1	0
890	2016-06-23	1899-12-30 22:53:00	1	0	0	0	0	0	0	3	0	0	0	23	0	8	0	0	0	24	2	4	0	1	0	13	0	0	18	42	0	0	16	9	70	8	14	0	16	0	0
891	2016-06-23	1899-12-30 22:54:00	1	0	0	0	0	0	0	2	0	0	0	9	0	14	0	0	0	39	4	0	0	0	0	15	0	0	27	32	0	0	0	14	20	27	5	0	13	0	0
892	2016-06-23	1899-12-30 22:55:00	1	0	0	0	0	0	0	1	0	0	0	10	0	3	8	0	0	5	25	0	0	0	0	35	0	0	26	22	0	31	10	24	13	3	3	0	16	1	0
893	2016-06-23	1899-12-30 22:56:00	1	0	0	0	0	0	0	8	0	0	0	5	1	0	1	0	0	29	0	0	0	0	0	4	0	0	41	27	0	26	0	25	1	28	15	0	21	5	0
894	2016-06-23	1899-12-30 22:57:00	1	0	0	0	0	0	0	10	0	0	0	7	3	0	0	0	0	42	1	0	0	0	0	12	0	0	16	21	0	0	0	23	0	0	2	0	25	2	0
895	2016-06-23	1899-12-30 22:58:00	1	0	0	0	0	0	0	1	0	0	0	15	10	0	0	0	0	34	15	0	0	0	0	35	0	0	17	51	0	0	0	30	0	0	6	0	16	2	3
896	2016-06-23	1899-12-30 22:59:00	1	0	0	0	0	0	0	0	0	0	0	29	0	1	0	0	0	23	0	0	0	0	0	15	0	0	0	41	0	0	20	56	3	0	5	0	11	3	0
897	2016-06-23	1899-12-30 23:00:00	1	0	0	0	0	0	0	1	0	0	0	13	0	1	0	0	0	21	0	0	0	0	0	8	0	0	35	22	0	0	7	47	0	0	3	0	2	13	0
898	2016-06-23	1899-12-30 23:01:00	1	0	0	0	0	0	0	0	0	0	0	8	8	17	0	0	0	20	0	0	0	0	0	25	0	0	2	10	0	0	0	38	0	15	8	0	2	3	0
899	2016-06-23	1899-12-30 23:02:00	1	0	0	0	0	0	0	0	0	0	0	31	14	22	0	0	0	14	0	0	11	0	0	0	0	0	34	37	0	0	0	25	0	0	1	0	14	0	0
900	2016-06-23	1899-12-30 23:03:00	1	0	0	0	0	0	0	0	0	0	0	34	9	2	0	0	0	6	0	0	9	0	0	0	0	0	13	91	0	0	0	18	0	0	0	0	21	1	0
901	2016-06-23	1899-12-30 23:04:00	1	0	0	0	0	0	0	3	0	0	0	23	4	3	0	0	0	7	0	0	10	0	0	0	0	0	9	53	0	0	0	18	0	10	10	0	13	0	0
902	2016-06-23	1899-12-30 23:05:00	1	0	0	0	0	0	0	0	0	0	0	26	4	0	0	0	0	3	0	0	13	0	0	1	0	2	2	57	0	0	0	1	0	5	28	0	27	0	0
903	2016-06-23	1899-12-30 23:06:00	1	0	0	0	0	0	0	0	0	0	1	14	14	0	0	0	0	5	0	0	16	0	0	8	0	1	2	47	0	0	0	0	0	6	66	0	43	1	0
904	2016-06-23	1899-12-30 23:07:00	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	2	0	0	43	0	0	11	0	35	0	54	0	0	0	5	0	27	46	0	21	0	0
905	2016-06-23	1899-12-30 23:08:00	1	0	0	0	0	0	0	3	0	0	0	24	1	0	0	0	0	3	0	0	11	2	0	0	0	11	9	61	0	0	0	11	0	2	14	0	18	0	0
906	2016-06-23	1899-12-30 23:09:00	1	0	0	0	0	0	0	10	0	0	2	20	0	0	0	0	0	0	0	0	7	1	0	0	0	9	25	60	0	0	0	32	0	8	1	0	9	0	0
907	2016-06-23	1899-12-30 23:10:00	1	0	0	0	0	0	0	21	0	8	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	8	7	53	0	0	16	10	0	18	11	0	16	0	0
908	2016-06-23	1899-12-30 23:11:00	1	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	25	0	0	12	18	0	5	13	3	46	0	0
909	2016-06-23	1899-12-30 23:12:00	1	0	0	0	0	0	0	39	0	5	0	0	0	5	0	0	0	4	0	0	3	0	0	0	0	0	59	76	0	0	28	21	0	17	5	11	15	0	0
910	2016-06-23	1899-12-30 23:13:00	1	0	0	0	0	0	0	11	0	0	0	5	0	0	0	0	0	9	0	0	11	0	0	0	0	0	8	59	0	0	17	6	0	9	26	10	10	0	0
911	2016-06-23	1899-12-30 23:14:00	1	0	0	0	0	0	0	6	0	6	0	1	0	0	0	0	0	11	0	0	27	0	0	0	0	0	17	69	0	0	55	4	0	1	34	21	27	0	0
912	2016-06-23	1899-12-30 23:15:00	1	0	0	0	0	0	0	5	0	20	0	13	0	0	0	0	0	29	0	0	8	0	0	0	0	0	15	44	0	0	0	8	0	2	3	2	6	0	0
913	2016-06-23	1899-12-30 23:16:00	1	0	0	0	0	0	0	14	0	16	0	7	0	0	0	0	0	23	0	0	6	0	0	0	0	0	1	72	0	0	0	22	0	0	1	0	16	0	0
914	2016-06-23	1899-12-30 23:17:00	1	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	40	0	0	0	31	0	0	0	0	15	0	0
915	2016-06-23	1899-12-30 23:18:00	1	0	0	0	0	0	0	15	0	0	0	7	0	0	0	0	0	8	0	0	0	1	0	25	0	0	0	4	0	0	0	21	0	2	7	7	29	0	0
916	2016-06-23	1899-12-30 23:19:00	1	0	0	0	0	0	0	13	0	0	0	24	0	0	0	0	0	10	0	0	1	0	0	39	0	0	0	14	0	0	0	16	0	4	1	2	26	9	0
917	2016-06-23	1899-12-30 23:20:00	1	0	0	0	0	0	0	9	0	0	0	2	3	0	0	0	0	2	0	0	42	15	0	1	0	0	0	7	0	0	0	8	0	8	0	12	25	0	0
918	2016-06-23	1899-12-30 23:21:00	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	6	0	0	10	11	0	0	0	0	0	11	0	0	0	5	0	3	0	31	16	0	0
919	2016-06-23	1899-12-30 23:22:00	1	0	0	0	0	0	0	18	0	0	0	0	15	0	0	0	0	20	0	0	9	11	0	0	0	0	0	42	0	0	0	20	0	4	4	1	45	0	0
920	2016-06-23	1899-12-30 23:23:00	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	25	0	0	0	13	0	0	0	0	0	77	0	0	0	34	0	0	3	1	20	4	0
921	2016-06-23	1899-12-30 23:24:00	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	52	0	0	0	13	1	0	18	5	22	0	0
922	2016-06-23	1899-12-30 23:25:00	1	0	0	0	0	0	0	0	0	0	0	24	0	6	0	0	0	6	0	0	0	1	0	0	0	0	0	43	0	0	0	3	0	0	7	8	27	0	0
923	2016-06-23	1899-12-30 23:26:00	1	0	0	0	0	0	0	7	0	0	0	5	0	1	0	0	0	11	0	0	0	6	0	0	0	0	0	39	0	0	0	1	0	1	11	1	18	0	0
924	2016-06-23	1899-12-30 23:27:00	1	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	2	0	0	0	9	0	22	0	0	0	22	0	0	0	14	0	0	0	26	23	0	0
925	2016-06-23	1899-12-30 23:28:00	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	7	3	0	0	0	0	0	40	0	0	0	7	1	0	0	0	30	0	0
926	2016-06-23	1899-12-30 23:29:00	1	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	6	0	0	0	17	0	0	0	37	64	0	0
927	2016-06-23	1899-12-30 23:30:00	1	0	0	0	0	0	0	6	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	87	0	0	0	9	0	0	0	25	36	0	0
928	2016-06-23	1899-12-30 23:31:00	1	0	0	0	0	0	0	5	0	0	1	11	5	0	10	0	0	11	0	0	0	3	0	0	0	0	1	35	0	0	0	3	0	1	0	31	43	0	0
929	2016-06-23	1899-12-30 23:32:00	1	0	0	0	0	0	0	11	0	0	1	5	0	0	10	0	0	8	0	0	0	0	0	0	0	0	0	16	0	0	0	13	0	0	0	23	40	0	0
930	2016-06-23	1899-12-30 23:33:00	1	0	0	0	0	0	0	10	0	0	0	0	1	0	15	0	0	7	0	0	0	0	0	0	0	0	0	36	0	0	0	8	0	0	0	23	9	0	0
931	2016-06-23	1899-12-30 23:34:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	7	0	0	0	0	0	0	0	0	0	20	0	0	0	16	0	0	0	24	10	0	0
932	2016-06-23	1899-12-30 23:35:00	1	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	26	0	0	0	1	0	0	0	0	0	31	0	0	0	3	0	0	0	22	6	0	0
933	2016-06-23	1899-12-30 23:36:00	1	0	0	0	0	0	0	4	0	0	0	0	0	0	17	0	0	9	0	0	0	0	0	0	0	0	0	49	0	0	0	7	0	1	0	1	18	0	0
934	2016-06-23	1899-12-30 23:37:00	1	0	0	0	0	0	0	20	0	7	0	0	0	0	1	0	0	7	0	0	0	1	0	0	0	0	0	38	0	0	0	0	0	0	0	15	13	0	0
935	2016-06-23	1899-12-30 23:38:00	1	0	0	0	0	0	0	25	0	12	0	10	0	0	0	0	0	9	0	0	2	3	0	0	0	0	0	20	0	0	0	1	0	0	0	10	4	0	0
936	2016-06-23	1899-12-30 23:39:00	1	0	0	0	0	0	0	27	0	0	1	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	40	0	0	0	0	0	0	0	8	1	0	0
937	2016-06-23	1899-12-30 23:40:00	1	0	0	0	0	0	0	15	0	3	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	4	0	0
938	2016-06-23	1899-12-30 23:41:00	1	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	39	0	0	0	1	0	0	0	1	0	0	0
939	2016-06-23	1899-12-30 23:42:00	1	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	2	58	0	0	0	0	0	0	0	0	5	0	0
940	2016-06-23	1899-12-30 23:43:00	1	0	0	0	0	0	0	12	0	0	3	0	0	0	0	0	0	34	0	0	0	1	0	0	0	0	0	53	0	0	0	0	0	1	0	0	1	0	0
941	2016-06-23	1899-12-30 23:44:00	1	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	2	1	0	0
942	2016-06-23	1899-12-30 23:45:00	1	0	0	0	0	0	0	0	0	14	6	0	2	0	1	0	0	9	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	12	1	0	0
943	2016-06-23	1899-12-30 23:46:00	1	0	0	0	0	0	0	7	0	11	0	0	33	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	19	1	3	0
944	2016-06-23	1899-12-30 23:47:00	1	0	0	0	0	0	0	16	0	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	13	0	0	0
945	2016-06-23	1899-12-30 23:48:00	1	0	0	0	0	0	0	10	0	0	1	0	12	0	0	0	0	23	0	0	0	5	7	0	0	0	0	43	0	0	0	0	0	0	0	3	0	0	0
946	2016-06-23	1899-12-30 23:49:00	1	0	0	0	0	0	0	11	0	0	1	9	41	0	0	0	0	30	0	0	0	1	13	0	0	0	0	63	0	0	0	1	0	6	0	0	0	0	0
947	2016-06-23	1899-12-30 23:50:00	1	0	0	0	0	0	0	29	0	8	18	0	21	0	0	0	0	31	0	0	0	1	11	0	0	0	0	41	0	0	0	4	0	10	0	4	0	0	0
948	2016-06-23	1899-12-30 23:51:00	1	0	0	0	0	0	0	10	0	16	4	0	0	0	0	0	0	7	0	0	0	0	5	0	0	0	0	40	0	0	0	0	0	3	0	1	1	0	0
949	2016-06-23	1899-12-30 23:52:00	1	0	0	0	0	0	0	5	0	14	5	0	2	0	0	0	0	4	0	0	0	1	11	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0
950	2016-06-23	1899-12-30 23:53:00	1	0	0	0	0	0	0	16	0	5	0	0	9	0	4	0	0	2	0	0	0	2	19	0	0	0	0	43	0	0	0	0	0	15	0	1	0	0	0
951	2016-06-23	1899-12-30 23:54:00	1	0	0	0	0	0	0	21	0	1	0	0	0	0	8	0	0	6	0	0	0	4	2	0	0	0	0	19	0	0	0	0	0	14	0	0	0	0	0
952	2016-06-23	1899-12-30 23:55:00	1	0	0	0	0	0	0	3	0	1	0	1	18	0	8	0	0	19	0	0	0	0	7	0	0	0	0	4	0	0	0	0	0	3	0	3	12	0	0
953	2016-06-23	1899-12-30 23:56:00	1	0	0	0	0	0	0	5	0	1	0	2	24	0	12	0	0	20	0	0	0	0	4	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
954	2016-06-23	1899-12-30 23:57:00	1	0	0	0	0	0	0	6	0	10	1	0	7	0	7	0	0	7	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	1	0	0	1	0	0
955	2016-06-23	1899-12-30 23:58:00	1	0	0	0	0	0	0	8	0	0	2	0	1	0	0	0	0	14	0	0	0	0	2	0	0	0	0	37	0	0	0	0	0	0	0	0	1	0	0
956	2016-06-23	1899-12-30 23:59:00	1	0	0	0	0	0	0	11	0	0	6	0	13	0	0	0	0	1	0	0	0	0	3	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0
957	2016-06-24	1899-12-30 00:00:00	1	0	0	0	0	0	0	7	0	0	2	0	52	0	0	0	0	0	0	0	0	0	15	0	0	0	0	18	0	0	0	1	0	1	0	0	2	0	0
958	2016-06-24	1899-12-30 00:01:00	1	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	28	0	0	0	0	48	0	0	0	0	0	0	0	0	1	0	0
959	2016-06-24	1899-12-30 00:02:00	1	0	0	0	0	0	0	9	0	0	0	0	3	0	0	0	0	11	0	0	0	0	12	0	0	0	0	21	0	0	0	0	0	0	0	0	1	1	0
960	2016-06-24	1899-12-30 00:03:00	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	18	0	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0
961	2016-06-24	1899-12-30 00:04:00	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	11	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0
